depth_sample,year_CE,d18O_measurement,d18O_z,Mg_Ca_measurement,Mg_Ca_z
3.2,1897.428856446008,-6.06293476752536,-0.2786043177209138,26.9087927611937,1.1325499876937404
3.1,1898.940276649086,-5.61153491630597,1.2277915157855044,,
3.0,1900.455992071429,-6.2602544,-0.9370925104526155,27.5574181751066,1.3492047757047478
2.7,1905.020102940364,-6.1782247,-0.6633458577455381,25.7194409279557,0.7352809880931745
2.6,1906.544192526082,-6.2330909063511,-0.8464434472204395,,
2.5,1908.068173974223,-6.0505311,-0.2372112312368859,23.8712630489208,0.11794997083718523
2.3,1911.112289772299,-6.35799021322536,-1.2632530562067332,22.6370529464868,-0.2943026519682906
2.2,1912.630662779498,-6.4020955,-1.4104396803348647,,
2.1,1914.145404963646,-6.3271964,-1.1604890171510098,,
2.0,1915.655635653374,-6.2729138,-0.9793390184281427,22.1423144627601,-0.45955590756627185
1.9,1917.160684930136,-5.6779853096814,1.0060355815617688,24.0035987489406,0.1621529305410249
1.4,1924.6184834218086,-5.02683698233819,3.179025060080122,29.651457940482,2.048658931713114
1.3,1926.099240460652,-5.32154840360812,2.1955243879188293,20.2720403428189,-1.0842675427979198
1.2,1927.5772922526437,-5.98506135829148,-0.018727893539633732,19.240012797119,-1.4289868589688344
0.8,1933.4701238633406,-5.20922086806287,2.5703799202729365,27.0357829258928,1.1749674240479397
0.6,1936.4102881721994,-5.52590783123248,1.5135432364419488,27.2738576006543,1.2544894672563303
0.5,1937.8801509119744,-5.21307023379281,2.5575339512688258,,
0.4,1939.3503791693965,-5.51262546832206,1.5578686745060666,30.388660373493,2.2949003422703695
0.3,1940.8213567900277,-5.53035945469789,1.4986874339366594,,
0.2,1942.2934676194304,-5.13546337102945,2.816520865868871,33.0907561281238,3.197458229068788
0.1,1943.7670955031672,-5.33238818705322,2.1593502408213068,,
0.0,1945.2426242867998,-5.53636270497309,1.4786535965802026,30.4780852778311,2.324770176656595
