sample_id,age_BP,d18O_measurement,d13C_measurement,Mg_Ca_measurement,Sr_Ca_measurement,U_Ca_measurement,P_Ca_measurement,Ba_Ca_measurement,year_CE
359628,503.3144397,-8.99,,,,,,,1446.6855603
359627,502.3618171,-9.06,,,,,,,1447.6381829
359626,501.5135319,-9.44,,,,,,,1448.4864681
359625,500.5830926,-9.3,,,,,,,1449.4169074000001
359624,499.8349401,-9.16,,,,,,,1450.1650599
359623,498.8641064,-9.49,,,,,,,1451.1358936
359622,497.9981818,-9.24,,,,,,,1452.0018182
359621,497.0754596,-9.11,,,,,,,1452.9245404
359620,496.1641306,-8.85,,,,,,,1453.8358693999999
359619,495.2014279,-8.97,,,,,,,1454.7985721
359618,494.1966797,-8.92,,,,,,,1455.8033203
359617,493.3840474,-8.31,,,,,,,1456.6159526000001
359616,492.346243,-8.6,,,,,,,1457.653757
359615,491.49466,-8.29,,,,,,,1458.50534
359614,490.5336337,-8.52,,,,,,,1459.4663663000001
359613,489.8309008,-8.55,,,,,,,1460.1690992
359612,488.8602081,-8.39,,,,,,,1461.1397919
359611,488.0230651,-8.84,,,,,,,1461.9769349
359610,487.275303,-8.87,,,,,,,1462.724697
359609,486.3227919,-8.9,,,,,,,1463.6772081
359608,485.435899,-8.9,,,,,,,1464.564101
359607,484.6239985,-9.26,,,,,,,1465.3760015
359606,483.7717445,-9.44,,,,,,,1466.2282555
359605,483.1036437,-9.22,,,,,,,1466.8963563
359604,482.3244978,-9.39,,,,,,,1467.6755022
359603,481.3763402,-9.1,,,,,,,1468.6236598
359602,480.6288756,-8.89,,,,,,,1469.3711244
359601,479.7522892,-8.83,,,,,,,1470.2477108
359600,478.9390296,-8.52,,,,,,,1471.0609703999999
359599,478.004275,-8.93,,,,,,,1471.995725
359598,477.1100386,-8.75,,,,,,,1472.8899614
359597,476.0391221,-8.68,,,,,,,1473.9608779
359596,475.2221599,-8.48,,,,,,,1474.7778401
359595,474.3612534,-8.51,,,,,,,1475.6387466
359594,473.3243126,-8.68,,,,,,,1476.6756874
359593,472.5227467,-8.98,,,,,,,1477.4772533
359592,471.7359052,-8.75,,,,,,,1478.2640948
359591,470.7856297,-9.01,,,,,,,1479.2143703
359590,469.7980958,-9.01,,,,,,,1480.2019042
359589,468.8381117,-9.28,,,,,,,1481.1618883
359588,467.867792,-9.12,,,,,,,1482.132208
359587,466.9281269,-9.36,,,,,,,1483.0718731
359586,466.0451524,-9.06,,,,,,,1483.9548476
359585,465.1706717,-8.95,,,,,,,1484.8293283
359584,464.2998226,-8.71,,,,,,,1485.7001774
359583,463.3384182,-8.97,,,,,,,1486.6615818
359582,462.58173,-8.71,,,,,,,1487.4182700000001
359581,461.7635487,-8.89,,,,,,,1488.2364513
359580,460.8368869,-8.67,,,,,,,1489.1631131
359579,459.8659265,-8.73,,,,,,,1490.1340734999999
359578,459.0453539,-8.6,,,,,,,1490.9546461
359577,458.2192376,-8.92,,,,,,,1491.7807624
359576,457.425619,-9.1,,,,,,,1492.574381
359575,456.5654583,-9.13,,,,,,,1493.4345417
359574,455.7620001,-9.16,,,,,,,1494.2379999
359573,454.9387413,-9.04,,,,,,,1495.0612587
359572,453.892833,-8.86,,,,,,,1496.1071670000001
359571,453.0931393,-8.95,,,,,,,1496.9068607
359570,452.1815415,-8.73,,,,,,,1497.8184585
359569,451.3208414,-8.47,,,,,,,1498.6791586
359568,450.3662285,-8.43,,,,,,,1499.6337715
359567,449.5963038,-8.47,,,,,,,1500.4036962
359566,448.6398025,-8.61,,,,,,,1501.3601975000001
359565,447.8581787,-8.69,,,,,,,1502.1418213
359564,447.0598215,-8.82,,,,,,,1502.9401785
359563,446.1978244,-9.37,,,,,,,1503.8021756
359562,444.4113963,-9.81,,,,,,,1505.5886037
359561,443.657582,-9.82,,,,,,,1506.342418
359560,442.8664058,-9.81,,,,,,,1507.1335942
359559,442.130622,-9.86,,,,,,,1507.8693779999999
359558,441.3438484,-9.28,,,,,,,1508.6561516
359557,440.4790617,-9.02,,,,,,,1509.5209383000001
359556,439.6643318,-9.17,,,,,,,1510.3356681999999
359555,438.8767533,-9.11,,,,,,,1511.1232467
359554,438.0149839,-8.9,,,,,,,1511.9850161
359553,437.1340875,-8.69,,,,,,,1512.8659125
359552,436.2394876,-8.66,,,,,,,1513.7605124
359551,435.3418618,-8.58,,,,,,,1514.6581382
359550,434.5148309,-8.5,,,,,,,1515.4851691
359549,433.6962838,-8.62,,,,,,,1516.3037162
359548,432.7984724,-8.85,,,,,,,1517.2015276
359547,431.8726908,-8.9,,,,,,,1518.1273092000001
359546,431.023874,-9.07,,,,,,,1518.976126
359545,430.2036424,-9.01,,,,,,,1519.7963576
359544,429.2704077,-9.21,,,,,,,1520.7295923
359543,428.3764794,-9.02,,,,,,,1521.6235206000001
359542,427.490862,-8.98,,,,,,,1522.509138
359541,426.5964028,-9.08,,,,,,,1523.4035972
359540,425.6933698,-9.29,,,,,,,1524.3066302
359539,424.8894452,-9.48,,,,,,,1525.1105548
359538,423.963002,-9.31,,,,,,,1526.036998
359537,423.1130364,-9.17,,,,,,,1526.8869636
359536,422.1745792,-9.15,,,,,,,1527.8254208
359535,421.3440657,-9.34,,,,,,,1528.6559343
359534,420.4262937,-9.35,,,,,,,1529.5737063000001
359533,419.5287367,-9.09,,,,,,,1530.4712633
359532,418.6010248,-9.24,,,,,,,1531.3989752
359531,417.7102452,-9.01,,,,,,,1532.2897548
359530,416.8063074,-9.0,,,,,,,1533.1936926
359529,415.886424,-8.9,,,,,,,1534.113576
359528,414.9738023,-9.21,,,,,,,1535.0261977
359527,414.1465184,-8.77,,,,,,,1535.8534816000001
359526,413.2577803,-8.55,,,,,,,1536.7422197
359525,412.3924529,-8.47,,,,,,,1537.6075471
359524,411.5557654,-8.54,,,,,,,1538.4442346
359523,410.8203931,-8.3,,,,,,,1539.1796069
359522,409.8636184,-8.48,,,,,,,1540.1363816
359521,409.0449375,-8.52,,,,,,,1540.9550625
359520,408.2064264,-8.73,,,,,,,1541.7935736
359519,407.4638264,-8.53,,,,,,,1542.5361736
359518,406.4995602,-8.66,,,,,,,1543.5004398
359517,405.7404621,-8.5,,,,,,,1544.2595379
359516,404.8711082,-8.66,,,,,,,1545.1288918
359515,404.0361572,-8.72,,,,,,,1545.9638428
359514,403.2858632,-8.78,,,,,,,1546.7141368
359513,402.4453834,-8.63,,,,,,,1547.5546166
359512,401.4823994,-8.88,,,,,,,1548.5176006
359511,400.4978616,-8.95,,,,,,,1549.5021384
359510,399.6055185,-9.01,,,,,,,1550.3944815
359509,398.6054702,-9.13,,,,,,,1551.3945297999999
359508,397.8151507,-9.14,,,,,,,1552.1848493
359507,396.8087803,-8.9,,,,,,,1553.1912197
359506,395.9864461,-8.98,,,,,,,1554.0135539
359505,395.1248158,-8.93,,,,,,,1554.8751842
359504,394.3405004,-8.84,,,,,,,1555.6594996
359503,393.3799987,-8.58,,,,,,,1556.6200013
359502,392.3456452,-8.71,,,,,,,1557.6543548
359501,391.4266947,-8.82,,,,,,,1558.5733053
359500,390.6203876,-9.03,,,,,,,1559.3796124
359499,389.725721,-9.19,,,,,,,1560.274279
359498,388.8307958,-9.21,,,,,,,1561.1692042
359497,387.9415113,-10.18,,,,,,,1562.0584887
359496,387.1012187,-9.57,,,,,,,1562.8987812999999
359495,386.2081135,-10.14,,,,,,,1563.7918865
359494,385.2652718,-10.2,,,,,,,1564.7347282
359493,384.3301808,-10.04,,,,,,,1565.6698192
359492,383.4594751,-9.91,,,,,,,1566.5405249
359491,382.7105477,-9.46,,,,,,,1567.2894523
359490,381.7524862,-9.3,,,,,,,1568.2475138
359489,380.7683923,-9.61,,,,,,,1569.2316077
359488,379.814081,-9.77,,,,,,,1570.185919
359487,378.8636832,-9.68,,,,,,,1571.1363168
359486,377.8924969,-9.65,,,,,,,1572.1075031
359485,376.8948421,-9.45,,,,,,,1573.1051579
359484,375.9622049,-9.54,,,,,,,1574.0377951
359483,375.167751,-9.65,,,,,,,1574.832249
359482,374.3337268,-9.68,,,,,,,1575.6662732
359481,372.6903333,-9.42,,,,,,,1577.3096667
359480,371.8085913,-9.52,,,,,,,1578.1914087
359479,370.916834,-9.67,,,,,,,1579.083166
359478,370.0550813,-9.74,,,,,,,1579.9449187
359477,369.079791,-9.55,,,,,,,1580.9202089999999
359476,368.1703244,-9.31,,,,,,,1581.8296756
359475,367.2212388,-9.48,,,,,,,1582.7787612
359474,366.2324738,-9.85,,,,,,,1583.7675262
359473,365.3701463,-9.7,,,,,,,1584.6298537
359472,364.4542773,-9.68,,,,,,,1585.5457227
359471,363.5307291,-9.74,,,,,,,1586.4692709
359470,362.7417261,-9.75,,,,,,,1587.2582739
359469,361.7835277,-9.44,,,,,,,1588.2164723
359468,360.826023,-8.97,,,,,,,1589.173977
359467,359.8715446,-8.71,,,,,,,1590.1284554
359466,358.9083194,-8.57,,,,,,,1591.0916806
359465,357.9442115,-8.71,,,,,,,1592.0557885
359464,357.0536128,-8.86,,,,,,,1592.9463872000001
359463,356.327341,-8.79,,,,,,,1593.672659
359462,355.5429105,-8.53,,,,,,,1594.4570895
359461,354.5880749,-8.26,,,,,,,1595.4119251
359460,353.70572,-8.3,,,,,,,1596.29428
359459,352.9059306,-8.24,,,,,,,1597.0940694
359458,351.9922485,-8.6,,,,,,,1598.0077515
359457,351.1146625,-9.0,,,,,,,1598.8853374999999
359456,350.1150527,-9.48,,,,,,,1599.8849473
359455,349.3003975,-9.53,,,,,,,1600.6996025
359454,348.3923503,-9.68,,,,,,,1601.6076497
359453,347.5556671,-9.45,,,,,,,1602.4443329
359452,346.617119,-9.51,,,,,,,1603.382881
359451,345.739454,-9.7,,,,,,,1604.260546
359450,344.9261872,-10.0,,,,,,,1605.0738128
359449,344.0084013,-9.97,,,,,,,1605.9915987
359448,343.1190959,-9.61,,,,,,,1606.8809041
359447,342.141717,-9.07,,,,,,,1607.858283
359446,341.1755491,-9.14,,,,,,,1608.8244509
359445,340.3001825,-9.16,,,,,,,1609.6998174999999
359444,339.3727054,-8.67,,,,,,,1610.6272946
359443,338.61154,-8.54,,,,,,,1611.3884600000001
359442,337.8057046,-8.44,,,,,,,1612.1942954
359441,336.9566353,-8.32,,,,,,,1613.0433647
359440,336.1906366,-8.49,,,,,,,1613.8093634
359439,335.3646055,-8.75,,,,,,,1614.6353945
359438,334.4850919,-8.98,,,,,,,1615.5149081
359437,333.6347526,-8.9,,,,,,,1616.3652474
359436,332.7413408,-8.91,,,,,,,1617.2586592
359435,331.8985314,-8.91,,,,,,,1618.1014685999999
359434,330.9175011,-8.98,,,,,,,1619.0824989
359433,330.0220102,-8.9,,,,,,,1619.9779898
359432,329.1412975,-8.89,,,,,,,1620.8587025
359431,328.3262093,-8.9,,,,,,,1621.6737907
359430,327.4295713,-9.07,,,,,,,1622.5704286999999
359429,326.5604179,-9.13,,,,,,,1623.4395821
359428,325.690891,-9.07,,,,,,,1624.309109
359427,324.6925489,-8.77,,,,,,,1625.3074511
359426,323.7888007,-8.76,,,,,,,1626.2111992999999
359425,322.8201463,-8.59,,,,,,,1627.1798537
359424,321.9538795,-8.91,,,,,,,1628.0461205
359423,321.1251573,-9.06,,,,,,,1628.8748427
359422,320.1765097,-9.37,,,,,,,1629.8234903
359421,319.1450801,-9.23,,,,,,,1630.8549199
359420,318.2656782,-9.18,,,,,,,1631.7343218
359419,317.2897445,-9.42,,,,,,,1632.7102555000001
359418,316.4773046,-9.69,,,,,,,1633.5226954
359417,315.6351274,-9.53,,,,,,,1634.3648726000001
359416,314.7708611,-9.73,,,,,,,1635.2291389
359415,313.8572899,-9.53,,,,,,,1636.1427101
359414,312.9590525,-9.68,,,,,,,1637.0409475000001
359413,312.0588731,-9.44,,,,,,,1637.9411269
359412,311.1146107,-9.22,,,,,,,1638.8853893
359411,310.2658213,-9.2,,,,,,,1639.7341787
359410,309.4457028,-9.19,,,,,,,1640.5542972
359409,308.5396763,-9.32,,,,,,,1641.4603237000001
359408,307.5710405,-9.3,,,,,,,1642.4289595
359407,306.6382665,-9.35,,,,,,,1643.3617335
359406,305.7448528,-9.4,,,,,,,1644.2551472
359405,304.8118454,-9.45,,,,,,,1645.1881546
359404,303.8940402,-9.37,,,,,,,1646.1059598
359403,303.1149211,-9.38,,,,,,,1646.8850789
359402,302.3772292,-9.37,,,,,,,1647.6227708000001
359401,301.4618891,-9.25,,,,,,,1648.5381109
359400,300.5657119,-9.04,,,,,,,1649.4342881
359399,299.677501,-9.06,,,,,,,1650.3224989999999
359398,298.7180325,-9.08,,,,,,,1651.2819675
359397,297.7917342,-9.17,,,,,,,1652.2082658
359396,296.979917,-9.22,,,,,,,1653.0200829999999
359395,296.0911568,-9.34,,,,,,,1653.9088431999999
359394,295.2903278,-9.21,,,,,,,1654.7096722
359393,294.4222918,-9.2,,,,,,,1655.5777082
359392,293.551173,-8.95,,,,,,,1656.448827
359391,292.763558,-8.85,,,,,,,1657.236442
359390,291.8105834,-8.72,,,,,,,1658.1894166
359389,290.960069,-8.99,,,,,,,1659.039931
359388,290.145872,-9.05,,,,,,,1659.854128
359387,289.2991711,-9.1,,,,,,,1660.7008289
359386,288.3845318,-9.01,,,,,,,1661.6154682000001
359385,287.3793031,-8.98,,,,,,,1662.6206969
359384,286.3949383,-8.79,,,,,,,1663.6050617
359383,285.6163959,-8.68,,,,,,,1664.3836041
359382,285.1041741,-8.75,,,,,,,1664.8958259
359381,284.6262029,-8.89,,,,,,,1665.3737971
359380,284.0421084,-8.93,,,,,,,1665.9578916
359379,283.4797704,-9.15,,,,,,,1666.5202296
359378,282.9073847,-9.06,,,,,,,1667.0926153
359377,282.3349027,-9.06,,,,,,,1667.6650973
359376,281.8088235,-8.92,,,,,,,1668.1911765
359375,281.0941761,-9.06,,,,,,,1668.9058239
359374,280.5570836,-8.66,,,,,,,1669.4429164
359373,279.788968,-8.88,,,,,,,1670.211032
359372,279.1579858,-9.03,,,,,,,1670.8420142
359371,278.5777288,-9.8,,,,,,,1671.4222712
359370,277.9890115,-9.57,,,,,,,1672.0109885
359369,277.378612,-9.88,,,,,,,1672.621388
359368,276.8782484,-9.55,,,,,,,1673.1217516
359367,276.2205302,-9.68,,,,,,,1673.7794698
359366,275.5537412,-9.28,,,,,,,1674.4462588000001
359365,274.9456524,-9.22,,,,,,,1675.0543476
359364,274.2821808,-9.57,,,,,,,1675.7178192000001
359363,273.6889714,-9.51,,,,,,,1676.3110286
359362,273.1220005,-9.37,,,,,,,1676.8779995
359361,272.4763531,-9.3,,,,,,,1677.5236469000001
359360,271.9854433,-8.93,,,,,,,1678.0145567
359359,271.071282,-8.89,,,,,,,1678.9287180000001
359358,270.3266555,-8.55,,,,,,,1679.6733445
359357,269.4748244,-8.26,,,,,,,1680.5251756
359356,268.9070135,-8.45,,,,,,,1681.0929865
359355,268.2438888,-8.83,,,,,,,1681.7561112
359354,267.5784685,-8.56,,,,,,,1682.4215315000001
359353,266.8661226,-8.91,,,,,,,1683.1338774
359352,266.0555901,-8.93,,,,,,,1683.9444099
359351,265.412774,-9.2,,,,,,,1684.587226
359350,263.7182595,-9.1,,,,,,,1686.2817405
359349,263.1280815,-8.96,,,,,,,1686.8719185
359348,262.5179032,-8.91,,,,,,,1687.4820968
359347,261.6755132,-8.81,,,,,,,1688.3244868
359346,260.9115174,-8.59,,,,,,,1689.0884826000001
359345,260.0611366,-8.38,,,,,,,1689.9388634
359344,259.3088495,-8.18,,,,,,,1690.6911505
359343,257.8747471,-8.09,,,,,,,1692.1252529
359342,257.3350493,-8.29,,,,,,,1692.6649507
359341,256.570255,-8.56,,,,,,,1693.429745
359340,255.7783533,-8.66,,,,,,,1694.2216467
359339,255.2811002,-8.67,,,,,,,1694.7188998
359338,254.6423177,-8.7,,,,,,,1695.3576823
359337,253.8337237,-8.63,,,,,,,1696.1662763
359336,252.9363381,-8.58,,,,,,,1697.0636619
359335,252.1566422,-8.76,,,,,,,1697.8433578
359334,251.411528,-8.67,,,,,,,1698.588472
359333,250.9210671,-8.82,,,,,,,1699.0789329
359332,250.3040053,-8.73,,,,,,,1699.6959947
359331,249.4699113,-8.66,,,,,,,1700.5300887
359330,248.9968933,-8.67,,,,,,,1701.0031067
359329,248.3491552,-8.78,,,,,,,1701.6508448
359328,247.4773058,-8.59,,,,,,,1702.5226942
359327,246.0366704,-8.46,,,,,,,1703.9633296
359326,245.4203307,-8.49,,,,,,,1704.5796693
359325,244.3255934,-8.38,,,,,,,1705.6744066
359324,243.2519102,-8.52,,,,,,,1706.7480898
359323,242.229971,-8.55,,,,,,,1707.770029
359322,240.1299708,-8.47,,,,,,,1709.8700292
359321,239.1445177,-8.66,,,,,,,1710.8554823
359320,237.0985381,-8.48,,,,,,,1712.9014619
359319,236.0054275,-8.65,,,,,,,1713.9945725
359318,234.9766759,-8.71,,,,,,,1715.0233241
359317,234.0094583,-8.69,,,,,,,1715.9905417
359316,232.9978999,-8.89,,,,,,,1717.0021001
359315,231.9319468,-8.83,,,,,,,1718.0680532000001
359314,230.9876199,-9.17,,,,,,,1719.0123801
359313,229.9170883,-9.04,,,,,,,1720.0829117
359312,229.0096918,-9.15,,,,,,,1720.9903082
359311,227.9903094,-9.14,,,,,,,1722.0096905999999
359310,226.9611957,-9.12,,,,,,,1723.0388043
359309,226.0807123,-8.84,,,,,,,1723.9192877
359308,225.1389855,-9.31,,,,,,,1724.8610145
359307,224.1587677,-9.05,,,,,,,1725.8412323
359306,223.1173859,-9.1,,,,,,,1726.8826141
359305,221.9156072,-8.67,,,,,,,1728.0843928
359304,220.8358407,-8.96,,,,,,,1729.1641593
359303,219.8636073,-8.69,,,,,,,1730.1363927
359302,218.8295315,-8.62,,,,,,,1731.1704685
359301,217.8375358,-8.45,,,,,,,1732.1624642
359300,216.8782301,-8.51,,,,,,,1733.1217699
359299,214.8577051,-8.61,,,,,,,1735.1422949
359298,213.9690309,-8.62,,,,,,,1736.0309691
359297,212.9290882,-8.66,,,,,,,1737.0709118
359296,211.9412611,-8.74,,,,,,,1738.0587389
359295,210.9837758,-8.86,,,,,,,1739.0162242000001
359294,210.0799735,-8.88,,,,,,,1739.9200265
359293,209.0951109,-8.93,,,,,,,1740.9048891
359292,208.0745894,-8.85,,,,,,,1741.9254106
359291,207.0830436,-8.35,,,,,,,1742.9169564
359290,206.0444094,-8.12,,,,,,,1743.9555906
359289,205.0333903,-8.34,,,,,,,1744.9666097
359288,204.1297127,-8.38,,,,,,,1745.8702873
359287,203.1407382,-8.58,,,,,,,1746.8592618
359286,202.195646,-8.57,,,,,,,1747.8043539999999
359285,201.1799487,-8.74,,,,,,,1748.8200513
359284,200.2188135,-8.64,,,,,,,1749.7811864999999
359283,199.2454765,-8.62,,,,,,,1750.7545235
359282,198.284123,-8.22,,,,,,,1751.715877
359281,197.2013476,-8.13,,,,,,,1752.7986524
359280,196.2270176,-8.19,,,,,,,1753.7729824
359279,195.3232562,-8.19,,,,,,,1754.6767438
359278,194.3683569,-7.89,,,,,,,1755.6316431
359277,193.2710549,-8.03,,,,,,,1756.7289451
359276,192.2913489,-7.99,,,,,,,1757.7086511
359275,191.2119058,-8.48,,,,,,,1758.7880942
359274,190.1236262,-8.12,,,,,,,1759.8763738
359273,189.0314348,-8.36,,,,,,,1760.9685652
359272,188.1452795,-8.57,,,,,,,1761.8547205
359271,187.103127,-8.79,,,,,,,1762.896873
359270,186.1132817,-8.66,,,,,,,1763.8867183
359269,185.0638962,-8.86,,,,,,,1764.9361038
359268,184.0594897,-8.72,,,,,,,1765.9405103
359267,183.057703,-9.08,,,,,,,1766.942297
359266,182.0600695,-8.92,,,,,,,1767.9399305
359265,180.9795223,-8.61,,,,,,,1769.0204777
359264,179.9734091,-9.13,,,,,,,1770.0265909
359263,178.9012454,-9.0,,,,,,,1771.0987546000001
359262,177.99705,-8.56,,,,,,,1772.00295
359261,176.9682712,-8.53,,,,,,,1773.0317288
359260,175.9316921,-8.39,,,,,,,1774.0683079
359259,175.0218707,-8.35,,,,,,,1774.9781293
359258,173.9303604,-8.19,,,,,,,1776.0696396
359257,172.9341372,-8.48,,,,,,,1777.0658628
359256,172.0747316,-8.69,,,,,,,1777.9252684
359255,170.9701258,-8.99,,,,,,,1779.0298742
359254,169.9457146,-8.85,,,,,,,1780.0542854
359253,168.9646307,-8.88,,,,,,,1781.0353693
359252,168.0525672,-8.88,,,,,,,1781.9474328000001
359251,167.0796329,-8.9,,,,,,,1782.9203671
359250,166.1675072,-8.76,,,,,,,1783.8324928
359249,165.2514323,-8.64,,,,,,,1784.7485677
359248,164.2678126,-8.45,,,,,,,1785.7321874
359247,163.24456,-9.28,,,,,,,1786.75544
359246,162.1820066,-9.26,,,,,,,1787.8179934
359245,161.2491028,-9.57,,,,,,,1788.7508972
359244,160.4126937,-9.52,,,,,,,1789.5873063
359243,159.4925577,-9.42,,,,,,,1790.5074423
359242,158.4864366,-9.26,,,,,,,1791.5135634
359241,157.4472805,-9.2,,,,,,,1792.5527195
359240,156.3481821,-9.22,,,,,,,1793.6518179
359239,155.2803495,-9.33,,,,,,,1794.7196505
359238,154.3104728,-8.99,,,,,,,1795.6895272
359237,153.2513599,-8.83,,,,,,,1796.7486401
359236,152.2052226,-8.72,,,,,,,1797.7947774
359235,151.109188,-8.67,,,,,,,1798.890812
359234,150.0172943,-8.34,,,,,,,1799.9827057
359233,149.0707758,-8.42,,,,,,,1800.9292242
359232,148.06065,-8.32,,,,,,,1801.93935
359231,147.0776461,-8.46,,,,,,,1802.9223539
359230,146.0943731,-8.39,,,,,,,1803.9056269
359229,145.1038614,-8.71,,,,,,,1804.8961386
359228,144.0812177,-8.81,,,,,,,1805.9187823
359227,143.1175553,-8.92,,,,,,,1806.8824447
359226,142.2281941,-8.93,,,,,,,1807.7718059
359225,141.2255993,-9.02,,,,,,,1808.7744007000001
359224,140.2240621,-8.84,,,,,,,1809.7759379
359223,139.2557173,-9.22,,,,,,,1810.7442827
359222,138.2598557,-8.95,,,,,,,1811.7401442999999
359221,137.221184,-9.25,,,,,,,1812.778816
359220,136.0936811,-9.3,,,,,,,1813.9063189
359219,135.1286624,-9.38,,,,,,,1814.8713376
359218,134.2651881,-9.3,,,,,,,1815.7348119
359217,133.3743751,-9.37,,,,,,,1816.6256249
359216,132.35674,-9.34,,,,,,,1817.64326
359215,131.3472455,-9.19,,,,,,,1818.6527545
359214,130.4459233,-8.97,,,,,,,1819.5540767
359213,129.5362427,-9.09,,,,,,,1820.4637573
359212,128.6174763,-9.15,,,,,,,1821.3825237
359211,127.5146308,-9.18,,,,,,,1822.4853692
359210,126.5694735,-8.92,,,,,,,1823.4305265
359209,125.5893342,-8.87,,,,,,,1824.4106658
359208,124.55376,-8.84,,,,,,,1825.44624
359207,123.5257516,-8.65,,,,,,,1826.4742484
359206,122.6002595,-8.57,,,,,,,1827.3997405
359205,121.5871734,-8.68,,,,,,,1828.4128266
359204,120.5624218,-8.65,,,,,,,1829.4375782
359203,119.5414176,-8.44,,,,,,,1830.4585824
359202,118.5393602,-8.6,,,,,,,1831.4606398
359201,117.6497796,-8.59,,,,,,,1832.3502204
359200,116.7041686,-8.64,,,,,,,1833.2958314
359199,115.7481261,-8.81,,,,,,,1834.2518739
359198,114.7775132,-8.98,,,,,,,1835.2224868
359197,113.7872186,-8.83,,,,,,,1836.2127814
359196,112.7787046,-9.11,,,,,,,1837.2212954
359195,111.7223062,-9.22,,,,,,,1838.2776938
359194,110.7043506,-9.1,,,,,,,1839.2956494
359193,109.6669637,-9.28,,,,,,,1840.3330363
359192,108.5982442,-9.35,,,,,,,1841.4017558
359191,107.676673,-9.39,,,,,,,1842.323327
359190,106.7664511,-9.32,,,,,,,1843.2335489
359189,105.7966413,-9.3,,,,,,,1844.2033587
359188,103.9877897,-9.3,,,,,,,1846.0122103
359187,102.1789382,-9.26,,,,,,,1847.8210618
359186,100.3700866,-9.35,,,,,,,1849.6299134
359185,98.56123504,-9.55,,,,,,,1851.43876496
359184,96.75238347,-9.5,,,,,,,1853.24761653
359183,94.9435319,-9.47,,,,,,,1855.0564681
359182,93.13468033,-9.46,,,,,,,1856.86531967
359181,91.32582876,-9.51,,,,,,,1858.67417124
359180,89.51697719,-9.18,,,,,,,1860.48302281
359179,87.70812562,-8.9,,,,,,,1862.29187438
359178,85.89927405,-9.1,,,,,,,1864.10072595
359177,84.09042248,-8.76,,,,,,,1865.90957752
359176,82.2815709,-8.4,,,,,,,1867.7184291
359175,80.47271933,-8.45,,,,,,,1869.52728067
359174,78.66386776,-8.5,,,,,,,1871.33613224
359173,76.85501619,-9.01,,,,,,,1873.14498381
359172,75.04616462,-8.95,,,,,,,1874.95383538
359171,73.23731305,-9.31,,,,,,,1876.76268695
359170,71.42846148,-9.1,,,,,,,1878.57153852
359169,69.61960991,-9.14,,,,,,,1880.38039009
359168,67.81075834,-9.17,,,,,,,1882.1892416599999
359167,66.00190677,-9.08,,,,,,,1883.99809323
359166,64.1930552,-8.9,,,,,,,1885.8069448
359165,62.38420363,-8.53,,,,,,,1887.61579637
359164,60.57535206,-8.26,,,,,,,1889.4246479399999
359163,58.76650049,-8.23,,,,,,,1891.23349951
359162,56.95764892,-8.29,,,,,,,1893.0423510800001
359161,55.14879735,-8.34,,,,,,,1894.85120265
359160,53.33994578,-8.17,,,,,,,1896.66005422
359159,51.53109421,-8.47,,,,,,,1898.46890579
359158,49.72224264,-8.87,,,,,,,1900.27775736
359157,47.91339107,-9.04,,,,,,,1902.08660893
359156,46.1045395,-9.04,,,,,,,1903.8954605
359155,44.29568793,-9.01,,,,,,,1905.70431207
359154,42.48683636,-9.14,,,,,,,1907.51316364
359153,40.67798479,-9.59,,,,,,,1909.32201521
359152,38.86913322,-10.43,,,,,,,1911.13086678
359151,37.06028165,-10.36,,,,,,,1912.93971835
359150,35.25143008,-10.27,,,,,,,1914.74856992
359149,33.44257851,-9.49,,,,,,,1916.55742149
359148,31.63372694,-9.02,,,,,,,1918.36627306
359147,29.82487537,-9.01,,,,,,,1920.17512463
359146,28.0160238,-9.56,,,,,,,1921.9839762
359145,26.20717223,-9.93,,,,,,,1923.79282777
359144,24.39832066,-9.89,,,,,,,1925.60167934
359143,22.58946909,-10.06,,,,,,,1927.41053091
359142,20.78061752,-9.55,,,,,,,1929.21938248
359141,18.97176595,-9.57,,,,,,,1931.02823405
359140,17.16291438,-9.12,,,,,,,1932.83708562
359139,15.35406281,-9.51,,,,,,,1934.64593719
359138,13.54521124,-9.61,,,,,,,1936.45478876
359137,11.73635967,-9.85,,,,,,,1938.26364033
359136,9.927508097,-9.91,,,,,,,1940.072491903
359135,8.118656527,-9.82,,,,,,,1941.881343473
359134,6.309804957,-9.46,,,,,,,1943.690195043
359133,4.500953387,-9.18,,,,,,,1945.499046613
359132,2.692101816,-9.11,,,,,,,1947.307898184
359131,0.883250246,-9.02,,,,,,,1949.116749754
359130,-0.925601324,-8.9,,,,,,,1950.925601324
359129,-2.734452894,-8.56,,,,,,,1952.734452894
359128,-4.543304464,-8.34,,,,,,,1954.543304464
359127,-6.352156035,-8.35,,,,,,,1956.352156035
359126,-8.161007605,-8.27,,,,,,,1958.161007605
359125,-9.969859175,-8.36,,,,,,,1959.969859175
359124,-11.77871075,-8.56,,,,,,,1961.77871075
359123,-13.58756232,-8.56,,,,,,,1963.58756232
359122,-15.39641389,-8.95,,,,,,,1965.39641389
359121,-17.20526546,-9.01,,,,,,,1967.20526546
359120,-19.01411703,-9.31,,,,,,,1969.01411703
359119,-19.91854281,-9.14,,,,,,,1969.91854281
359118,-20.8229686,-9.05,,,,,,,1970.8229686
359117,-21.72739438,-8.73,,,,,,,1971.72739438
359116,-22.63182017,-8.64,,,,,,,1972.63182017
359115,-23.53624595,-8.64,,,,,,,1973.53624595
